"","ENSG00000005381","ENSG00000012223","ENSG00000049768","ENSG00000073712","ENSG00000075131","ENSG00000078018","ENSG00000086548","ENSG00000094963","ENSG00000096696","ENSG00000100448","ENSG00000100985","ENSG00000101425","ENSG00000103037","ENSG00000103175","ENSG00000112077","ENSG00000114739","ENSG00000115423","ENSG00000115590","ENSG00000117318","ENSG00000117519","ENSG00000117560","ENSG00000117643","ENSG00000118113","ENSG00000118520","ENSG00000124107","ENSG00000124469","ENSG00000128596","ENSG00000132386","ENSG00000133063","ENSG00000134121","ENSG00000137103","ENSG00000147174","ENSG00000152583","ENSG00000154016","ENSG00000155275","ENSG00000155659","ENSG00000156042","ENSG00000159713","ENSG00000159899","ENSG00000160185","ENSG00000163687","ENSG00000165138","ENSG00000166428","ENSG00000172232","ENSG00000175445","ENSG00000178038","ENSG00000179593","ENSG00000179639","ENSG00000181007","ENSG00000184206","ENSG00000186854","ENSG00000196081","ENSG00000196533","ENSG00000196634","ENSG00000197353","ENSG00000197457","ENSG00000198178","ENSG00000198502","ENSG00000198610","ENSG00000198722","ENSG00000204219","ENSG00000211786","ENSG00000211793","ENSG00000211800","ENSG00000213160","ENSG00000225113","ENSG00000228486","ENSG00000229391","ENSG00000229807","ENSG00000230063","ENSG00000231027","ENSG00000232021","ENSG00000237702","ENSG00000239219","ENSG00000239961","ENSG00000254977","ENSG00000256862","ENSG00000266088","ENSG00000266371","ENSG00000268632","ENSG00000269161","cancer_type"
"HD-8",0.828457365582092,0.474049426249224,0.319852735183658,-0.670037809477923,1.32151392590217,0.00575175225431525,0.349793079062256,-0.643766409029757,0.728173873802048,1.1514360310837,1.6789984516933,-0.39914202165511,-0.684122930183318,-0.642106427140908,0.490696256130304,-0.686331721498275,-0.655910087544084,-0.338008437982096,0.796302350077725,-0.653546195665992,-0.0940248867868809,0.709732714058304,-0.593528877704397,-0.263624304140991,0.422067946821654,0.356366327638244,0.31323817329104,0.183059590904009,-0.654488912139561,-0.66533917986637,-0.7558864333079,-0.313381453195417,-0.650277914517004,0.266027877517161,0.790022971889007,1.20863303609858,0.832745737914819,2.43256521064195,-0.611804581529713,0.715748905735762,1.00778482721639,-0.650855356433362,2.26028779569507,0.831709286180259,-0.63579650599963,-0.580688781870921,-0.370625414211144,1.41126439609138,-0.7103631951888,-0.641484923777149,-0.148752244256279,-0.672049582407477,-0.644016199476535,-0.676866951307867,2.11254353176552,1.6200143947814,-0.0137937132895456,2.71586590355293,0.883451966990288,-0.170365621892959,-0.681283890135974,-0.736507166842828,-0.80516825061171,-0.806657988634742,-0.64106549121992,-0.140637938240931,-0.537408289961548,1.12229575442024,-0.637518852372866,-0.582608618462535,0.35361509651614,-0.735980161708682,0.0595504922267555,-0.714506349146946,0.58138285463174,-0.623189215811325,-0.792845787577194,-0.582519914368651,-0.390338086115268,-0.709486540848737,-0.676201116721055,"HC"
"HD-9",-0.82624442723033,-1.36796910795486,-0.707291801027214,-0.723217809146642,0.81855525480036,-1.42990613547476,-0.534981795894511,-0.692352197630654,-0.705963126861069,-0.718186623348406,-0.661239905821649,-0.881790507766435,-0.724579394277523,-0.697794423472361,-0.737164697908914,-0.73244484613202,-0.70472003634619,-0.881527253520029,-1.17983534108395,-0.703254737603242,1.10889468871591,0.425207883213987,-0.659425976177686,-0.824468841536461,-0.795820920123975,-0.645419914752298,-0.671155794097515,0.32132865428758,-0.702114604482114,-0.70231005770525,-0.805253188095295,-1.09412313715225,-0.705896187836491,2.72865020947892,-0.768371548278564,0.349873346821368,-0.77609482988477,1.28559719219739,-0.66618980573475,-1.23085622856543,-0.984524419636146,-0.697823752582923,-0.969487779135586,-0.555711210925632,-0.684119408126806,-0.626039900607277,-0.443161090423797,-1.22081372722201,-0.763147401307071,-0.687209726069694,0.0162929561565453,-0.707802137218934,-0.693631920989908,-0.720568126699368,-0.743290764192412,-0.767378841148476,-0.810074183011413,-0.474122252273343,-0.762475831066051,0.0186773500857108,-1.15897225575991,-0.000123212785606935,1.35892973912078,-0.851998447886887,-0.682666639364392,-0.849165401136642,-0.57027486380836,-0.845855786648847,-0.696161151562524,-0.665475649672845,0.774703670194939,-0.783675936622161,-0.124079369712908,-0.745553489255487,1.84042099557026,-0.690233135827169,-0.840766627666127,-0.177221873498443,-0.942871764317798,-0.75939745748315,-0.718419813745285,"HC"
"HD-10",-0.700703752033752,-0.919714298644504,0.500011849290437,-0.611439639095012,4.77779727930722,-1.26466756204273,-0.408128141965164,-0.587841226294052,-0.605867652823198,-0.600964086653056,0.174851157639716,-0.743354770830608,-0.62196245179007,-0.598321582320731,-0.621984443895125,1.95461228067284,-0.556524124927837,-1.00259923077465,1.1223289945822,3.14465658895215,2.38844738116276,-0.700034554654573,-0.544114198586346,-0.690663718592682,1.663767059666,-0.540283044644681,-0.528782225243447,-0.860897028992301,-0.600342781161421,3.2737438599059,-0.714746496169059,-0.945410413631789,-0.597066347555061,-0.725116744695405,-0.665757409791754,-0.656888953923988,2.36848772260144,2.32671795614,-0.555939685864363,1.11386913525924,0.164638388926203,-0.591579680012721,1.18291495902015,-0.454869348620621,-0.580713434273897,-0.52929206416242,-0.312865930050016,-0.399060103891503,-0.667301698105801,-0.523370467252816,0.190498984841228,0.500923845026081,-0.586908096141662,-0.624342730958563,0.251918750923811,-0.673352439893703,-0.7106649019769,2.05748749941738,-0.66251146661355,0.309991469625074,1.85242166509697,-0.69579916182259,0.0098234970813389,-0.768039027394901,-0.537185046341487,-0.743810554145958,6.6961112137085,1.59943984665119,-0.591970533145111,-0.450660254242229,2.30977905526194,-0.694637323713167,2.51933357666532,-0.621790647255386,1.59624606668081,-0.497104625355618,2.54512747512925,7.10230410542903,-0.81146466455251,1.24496666649598,0.405290962063531,"HC"
"HD-11-1",-0.894972964879454,-0.609443654507046,-0.734530419324709,-0.771076312525382,0.495140277911018,0.00921056801781618,-0.579259731331449,1.2105689756371,-0.750230192141393,-0.770616223642081,-0.700803921498348,-0.962312132504994,-0.758185452633112,-0.379381443480785,1.34941404244718,-0.772831556528463,-0.739704147969182,-0.987046854116747,-0.874583149102963,-0.747769868463539,-0.947716215295216,-0.759718767822268,0.0540381197879382,-0.901030191181543,-0.858073752471642,-0.701581912298009,1.74008348875802,-1.04735249977176,-0.741558078360684,-0.727940491629083,-0.848563575131669,-1.17701001177912,-0.756838161646533,-0.84410035530272,-0.804678017834868,-0.871112754866905,-0.819688924386263,-0.992687258176663,-0.710733312858479,-1.00625834664837,0.714098642301955,-0.732360448021469,-1.04374993888028,-0.589978667743014,-0.727190510974369,-0.667151022014681,-0.474954262532382,-0.627564589580591,-0.810594052551168,-0.721826876251327,-1.42803800163699,0.399085612664759,-0.737300851144963,-0.753869813009699,-0.780824265585694,-0.806110333250218,-0.859102045162221,-1.35874698747266,-0.812942507762193,-0.689478186841854,-0.309823390981481,-0.810690544171141,-0.913923506386929,-0.339149916389977,-0.718783198126867,-0.901878004567653,-0.598188495431998,-0.920617625034258,-0.130913807193462,-0.698434639808614,-0.269074699488139,-0.825355880846489,-0.843676102437719,-0.771143297185048,0.670938653334585,-0.718310846783004,-0.88235409829928,-0.66291064431712,-1.01446206330077,-0.803573726670366,-0.754890087691867,"HC"
"HD-13-1",-0.892392693117284,-0.826768318706962,0.79317669665113,0.677877223353208,1.13780415853115,0.818247763610299,-0.577621774743617,-0.732879130419436,2.27769820855612,-0.768707363920431,-0.699382152162876,0.140023056186916,-0.063299374350835,-0.375253359992139,-0.797584540130234,-0.145009538562925,1.86169416284911,-0.982993211964116,1.0839081455511,-0.746166388964029,1.22238959791435,0.814194721969092,-0.723318680486161,-0.502421212257809,-0.478398416162518,-0.699471639153061,-0.705484843645914,0.243778711154999,-0.74015252170072,-0.727050276699731,-0.84701839712945,0.00644964954820034,-0.754982794812116,1.95279758381964,-0.80339756888897,-0.868034070641189,1.54476781376921,0.720922728102346,-0.709126271246867,0.811665233612094,-1.0568111414112,-0.731140571846485,-0.186471021220385,-0.120708137037497,-0.725642872843387,0.920342414412003,-0.473801743249592,-0.991075866387343,0.0821142730587647,-0.720603135223966,1.10901688901089,-0.73637734574766,-0.735732092634922,-0.75269846895083,-0.22189344486098,-0.804738521160912,-0.857334247137332,1.26457191500524,0.599413145304252,-0.138688163613911,0.176841068372734,2.01622739444635,-0.415162372162425,0.861358381114876,0.310303866999153,-0.899966594957959,-0.597208616300757,0.744402292838178,-0.75018305093961,-0.697271907140213,-1.19357466429328,1.44322602205138,0.119680425567018,-0.770256679441069,1.29621932420426,-0.717331230222237,0.0128945136978498,0.170278927290022,-1.01177667974372,-0.801991186473786,-0.753598842245083,"HC"
"HD-14-1",-0.903686039066081,-1.23384046864845,-0.737691298236782,-0.776869936708071,1.04135834350591,-0.103357492500152,0.386604575093365,-0.73942856450134,0.784067839245341,-0.777026138949147,-0.70556781319884,0.180075746216058,1.86592845163743,-0.756807536268422,0.721685626833261,0.245910410365517,1.14274159357525,0.0971321136791131,1.41925177543423,2.05942142067257,2.48750026746886,1.86110207908154,-0.734505111471313,0.257580248776356,-0.258051989580479,-0.708708944025757,-0.710971219049011,1.27645227162256,-0.746260852205666,3.14261014398085,0.934926602536845,0.237565950259068,-0.763068909750686,1.27021018651926,-0.808954990105076,0.434735656670944,1.31929308570315,1.26504279299214,1.48812659376094,1.14813586954115,1.77524474621566,0.455507097951937,0.910035742468888,-0.594106039094838,-0.732375835409599,0.688011256482156,-0.478821609548709,1.09796708969766,1.69728342861632,-0.725915968343321,0.796320295199358,0.365280347533716,1.62231725800607,-0.757780592958717,1.50033929739402,0.281286778918881,0.00184063404761311,0.211280072980443,-0.819105069146475,-1.0584709897787,1.0882144092039,0.870471141490036,0.522656251379698,1.16840670627867,-0.723068797060591,-0.448514364811228,-0.124172753324334,-0.219586805942336,-0.759335586606224,-0.702318536677375,1.17806969657611,0.695226404559437,0.649308652994411,-0.774096350757656,0.056812601118999,-0.721577249341577,0.492502625457116,0.753052263853156,-0.654097114821028,-0.808873449292024,-0.759205852501905,"HC"
"HD-15-1",-0.846369452516607,-1.39291070986059,-0.715702661050336,-0.737619853426589,-0.870794988639123,0.190210573675894,-0.548080944140029,-0.705069330552334,1.01382827705502,-0.733870122366282,-0.673186192777621,-0.90494077209609,-0.734875233304483,-0.713318064997276,-0.755574703860657,-0.0294893233332001,-0.71541181350126,-0.502966634484651,-0.7816054868244,1.83347879864184,-0.913616232074948,1.20094270428962,-0.678589369950466,-0.846599690208591,-0.814108337491109,-0.661855036150383,-0.681997802105686,-0.561873700924884,-0.71409456226053,-0.710237475727089,-0.194345269533005,-1.11824286838236,-0.721131263259591,-0.820523559401791,-0.779480350658036,-0.814400012718697,-0.789322773934419,-0.952976884346376,-0.67960027944106,0.725134458633346,-1.00660355026629,-0.708379315450406,-0.991251677504013,-0.566055736496907,-0.697124171940328,-0.638375301668455,-0.452701285067238,-1.24700316301689,-0.777427734301727,-0.697783821792309,0.621431041877822,-0.716914798062224,-0.706819276574555,-0.730776427173868,-0.754733093527936,-0.779193780940643,-0.824843214213882,-1.29707359149513,-0.777586641855825,0.608402539386655,-0.60992710288459,-0.787076141181494,-0.877946910887285,-0.223610517630564,-0.693668449588443,-0.864982459519034,-0.578842661958119,-0.86745812410049,0.158436092703237,-0.675557673361625,-0.127374902140863,-0.796343496284016,0.621992512147711,-0.753482213942736,-0.832882610174443,-0.698889789822809,-0.253958325382347,-0.636371175965484,-0.963851057085146,-0.772765655704964,-0.729547876192553,"HC"
"HD-16-1",-0.906976133077778,-1.46942711624048,2.14395048264644,-0.779041163336777,0.851794374683937,0.497301454052812,-0.586852484331914,-0.741316062830089,2.63720413177565,-0.779432011749483,-0.707351739073176,-0.976842697239431,-0.102861313347673,-0.75926985194983,0.106390352518741,-0.180727887716791,2.58325480349615,-0.344746907658739,1.82986574457065,2.05039777710934,0.596385217938188,2.18355168342142,-0.737780851370103,-0.528635418171027,-0.868887122349155,-0.71140056637801,-0.712549130312442,1.12236643670181,-0.748019173656866,0.888363295734049,1.44027751748511,-1.19165652164209,-0.765407724751038,0.984994787288363,1.62343642403253,-0.0236683140461234,2.1229184453552,0.900850338075454,-0.718140234380544,1.88562392536992,-1.0726348006223,-0.0451673438430719,1.22110399221332,-0.147216408719449,-0.734317433876553,2.05860702210793,-0.480272053182435,0.796858157425166,2.12842710937542,-0.727442717143426,1.85674607015242,1.2831107847789,1.60713864188417,-0.759239483779428,-0.786934339233093,2.03685052334171,0.656320253648094,0.379450976726587,-0.82141785761488,-0.710781835066843,1.76203663415829,2.33809397575869,1.686890166028,2.17796053297572,-0.724670008884614,-0.910698705919025,-0.130769680576761,1.56553227808171,1.60458302407162,0.00533421748382215,0.902324630488839,0.890920453198408,2.08236729602222,-0.775195167145716,0.840714272382342,-0.722794079699239,1.48613995081882,0.542306494732352,-0.659991544654117,-0.810856881331191,-0.760817675392024,"HC"
"HD-20-1",-0.50800666303831,-0.471571660740745,-0.212974774633509,-0.285008930977559,0.150092679683482,-0.587337818380277,-0.232036355866043,-0.2528841752116,0.777697416621365,-0.294775796502669,-0.315688329540307,-0.589376512283156,1.0310837269004,-0.412756300591242,0.290721717339099,2.0105696121549,-0.174737791820272,-0.836214815082807,0.209166184809571,-0.304239548176132,-0.572610644548083,-0.628459814148489,-0.362257062722096,0.0844899363136263,-0.508243325201636,-0.358363606312329,-0.194913039597866,-0.705480833559034,-0.236806183875956,-0.157675038021265,2.54448533610688,-0.771709000708908,-0.325550032109686,-0.335040734241105,-0.316990489599231,-0.492470980031253,-0.332017691667808,0.144290914427764,3.29777596538392,1.18694202646356,-0.673902895175962,-0.192122497569769,-0.671334787288178,-0.214952945989504,-0.271629283177819,5.09402459565154,-0.159331356564772,-0.396600368201417,-0.407724389754485,0.823359148513847,1.2013861502328,-0.216837546261361,-0.260958830873257,-0.22159887612971,2.49679131058207,0.922203174894972,-0.464872033726303,0.295722684623118,-0.42065437022281,-0.672355550156601,-0.839836394794194,-0.341781910902909,-0.533822555149418,-0.475654980551191,2.08215213773481,0.85044955957262,-0.216140843018518,-0.567632703218236,2.90034933315185,2.94601286775072,-0.837539302080272,2.17847811038826,-0.419277794572542,-0.263649738007908,-0.454259442244005,-0.161950250280618,0.516195258993734,-0.3420963305403,1.28576984691663,2.36569839398165,2.17129840279961,"HC"
"HD-22-1",-0.655475844773511,-1.16082802120023,-0.446959526701771,0.556435101498021,-0.0599440109281081,0.759439414342527,-0.354017018285027,-0.515543578390533,0.476589092567333,-0.54503586285563,-0.495472353322385,-0.695369293984801,-0.503538931677074,-0.551705427630367,-0.564640835857802,-0.526096501588718,-0.439205265554456,-0.426448745199261,-0.985901459614291,-0.539514830383582,1.09634626737556,0.114792213369552,-0.48823144454734,-0.643893318857845,-0.638745221262785,-0.484381145723161,-0.426187793114259,-0.814345690080097,-0.501304337245265,-0.420401913643878,-0.65670409778263,-0.892182861108259,-0.548827148925573,-0.618215096895688,-0.558585063073333,-0.129136550165005,2.00417912092941,0.629611114793547,0.617346671064993,-0.316030631780921,0.278630536547636,-0.468830757516557,0.395978971160857,-0.381145602480867,-0.528337734096628,-0.467251107438944,-0.265686396699374,-1.004356480544,0.271110756003698,1.26906120095214,-0.196877085882575,-0.461142255146613,-0.524086712635505,-0.528060083377779,-0.562473193385892,-0.566353840821192,-0.667797416422758,0.0190371468808608,-0.607926771019253,-0.784017251748137,-0.9604867439524,-0.600214100236639,-0.717901656546008,-0.713694122552594,-0.442955811146247,0.544823797725536,-0.40733888628513,-0.669401765427036,-0.543457183602351,-0.342881205645997,-0.954791661195236,-0.627665092215462,-0.651397226171501,0.638895310011047,-0.693316272483681,-0.394115268251742,0.222960023714595,-0.48472759672231,0.350236698420381,0.4067121731284,-0.485495618524998,"HC"
"HD-34-1",0.481793190641345,-1.22565452404782,0.470900547651984,-0.620697583870109,-0.753932921556693,-0.280545267919094,-0.418438535269429,1.77126623273223,-0.614715927981012,-0.610489198473149,-0.586142587326448,-0.752536415964723,-0.641794949009725,-0.605242394801612,1.09995913267345,-0.645612507995919,-0.578878190042004,-1.01237117955309,-0.513546979735719,-0.611611432209822,1.76777349286388,-0.70339586950824,-0.551995080447418,-0.699596925473041,-0.688591029790086,-0.550071489878552,-0.548330681718551,0.502087204854333,-0.60877121498386,1.40901918443921,-0.721380254632755,-0.955499745370516,-0.606323309451396,0.421089984096589,0.335222218641615,-0.665751442253658,0.378578417495128,-0.831485649329953,-0.564604677826563,-1.09470303888753,-0.231000497083364,0.559811862212741,-0.842523470873509,-0.468916752682273,-0.58946852554584,-0.541113416618025,-0.321855570472795,-0.415837713356841,1.2306266091272,-0.541753707828905,-0.16396343953393,-0.590166640165629,-0.595774720100009,-0.632540542285372,-0.66932908512732,0.385038776692229,0.0969024015527312,-1.12982788712106,-0.669624529189558,0.129537368198005,-0.602264630091615,-0.703974463937622,-0.0102853690476023,-0.774315953597523,-0.55513958894838,0.943666266522107,-0.508316104701733,-0.723918663463937,-0.599140222272583,-0.47119659326847,-0.00528112404187947,-0.702543824974918,-0.734669891917613,-0.642760243364827,-0.755012082413013,-0.516728331271833,-0.759038568813135,0.022160202431439,0.224135896348922,-0.671589852095353,-0.607313467416496,"HC"
"HD-39-1",-0.87264536726995,-1.18433360026731,0.889705643485551,-0.755944087797015,0.833404968388864,-1.49119805593638,-0.565020528411331,-0.721165677968546,-0.736267020001347,-0.753940340151556,-0.688335440859592,-0.935680773905694,0.50427757063247,-0.733391622703239,-0.01925811256419,2.33138462827508,0.982486396706339,-0.782008037129525,1.24979543522165,-0.733717280439726,1.77639348559001,1.21861087537064,-0.703963953699547,-0.875842570852863,-0.837912300180026,-0.683325959324521,0.464484004624787,0.669369913688544,-0.729200640700167,1.74794202967469,-0.834983868741055,-1.14991339037887,-0.740631555231402,-0.833563417944528,2.66920175999581,-0.844734527899931,0.751658100071112,-0.974673818732525,-0.696655757700651,1.39067673278688,0.623392823777597,2.60447254583033,1.01383889373376,-0.579177106185478,-0.713617151303984,-0.654113113494757,-0.464872946274384,-0.449773219963714,-0.79559338692035,-0.71104283875562,1.32237156218784,1.71151475892842,-0.0105051620072653,-0.743532368382328,-0.176860869931535,-0.794028246399343,1.09392719816996,0.765202940778907,-0.796904406570596,-1.02349954338815,0.869472873556665,2.57349021126241,0.794804437225283,-0.878752129434035,-0.707501034393178,-0.885161170244407,-0.589535440060282,0.955693902840194,2.20309265159228,-0.688182004372308,1.48777699550377,1.78022906395281,0.515835197575347,-0.763284746970743,-0.845553051508654,-0.709645241049391,0.0736556269470552,0.758986794620371,-0.991220247332006,-0.789682255918124,-0.743516350664333,"HC"
"HD-40-1",-0.832850522581132,0.326261664965545,3.1875924905541,-0.72797985758473,-0.859757971206071,0.0480304134647716,-0.539293109521793,-0.696563466419724,2.09658829024924,-0.72336375644965,-0.665193858104678,-0.8893542791657,1.68055001443122,-0.702904018276005,-0.743210178433853,0.851270218084308,-0.708270824414206,-1.15677779532711,1.00368833355203,-0.707693426036564,-0.903714637297993,-0.744028893572623,-0.665691592758242,-0.831709133198276,-0.112665038284305,-0.650813857155922,-0.674753103604421,0.634692048823919,-0.706086127493959,0.181161001885798,-0.809610083932804,0.992586480563053,-0.0106589333995344,0.022365633336417,-0.772062118087396,-0.799064790645538,1.46411179417304,0.732989048338415,1.9021697941103,0.630367944214729,0.846293367209686,0.168406269506264,-0.976633824947175,-0.559134722859406,-0.688423458941861,0.671909490910387,-0.446313098662928,-1.22938687632281,1.61859966789553,-0.690720924248213,1.02488394280389,0.0921197738406351,-0.697996588021889,-0.723961290102485,-0.747088178492862,1.50735042382813,1.38500450711956,0.1442385964589,-0.206535659349938,-0.97904851929428,0.855014832807042,-0.780098275150865,-0.288357604459217,-0.190406160564187,-0.686316997305828,-0.854391567781903,1.86908554742036,1.69375277779429,1.10029511125383,-0.668824800777059,0.749890205789835,1.72877856408357,0.67712058299518,-0.748197225653942,-0.826092087596242,-0.693115382207793,-0.844969844278794,0.49396626661769,-0.949760124408573,-0.76382470289239,-0.722113824221601,"HC"
"HD-45-1",0.897195755771473,1.13396168404131,2.99184278252571,-0.758115731750045,0.822350059270996,-0.180200768775557,-0.567049586414143,-0.723066922798622,1.83232699447552,1.16213235174414,-0.690127115514593,1.05548306655525,1.85983664157762,-0.735796237687395,-0.78246691295487,0.678504724173265,0.567891217975346,0.22387249793733,1.48780445546461,2.06880419109879,2.3601769878993,0.486750606832697,0.860364321681827,-0.47287773007426,0.44980972371908,-0.069090197985289,-0.697232993470157,1.27797562362416,-0.730980637312726,0.0487146656071337,-0.83693922297399,0.369561115023019,-0.742951521541401,2.21336281702978,-0.795017779848085,0.553472571012753,-0.807986309382934,1.09228266005778,2.64106531695404,1.87748281561152,1.7449039631582,2.52561316817374,1.61638632502293,-0.580729149918251,1.40141485531259,2.96878591608327,-0.466318020329437,1.80623506027219,2.31448397139979,-0.712599680012787,1.56917417420894,-0.729583043477854,1.28088886207516,-0.745026834523614,-0.184140774500557,1.0466573549386,1.08075681844413,0.82107183339928,0.28907491262439,0.281516712907729,1.79317835274422,2.69196437554104,0.782400444626498,1.31530860979365,0.366381901855714,-0.392420327971509,1.02400239216825,1.66316142295462,-0.736707631286441,-0.689662987811296,1.51328181843526,0.230059800649639,2.37490718181516,-0.76442557220997,1.55518071472924,-0.710900825763016,1.42226278036557,0.516576592834608,-0.604320403315552,-0.791680203976214,-0.745157609902889,"HC"
"HD-46-1",1.16612976222302,1.42259652144204,-0.745112076738116,-0.180362706334832,0.178465273084083,0.264517312412199,0.00151246060872579,-0.751414639831765,-0.768277486833498,-0.792369904780504,-0.71690623486392,0.686831807009415,1.58341831516321,-0.7725884378035,0.464982101696713,1.28802581083458,2.37206771474115,-0.28782666488758,1.46604926270503,1.30406010719525,1.59210127589504,-0.186071915442226,1.03806475808761,0.286751089429704,-0.884967544076389,-0.726037809742524,2.22569362679533,1.44488836572994,-0.757410868548277,-0.737863618288517,0.480089814466422,0.0595654489919321,0.142310384114436,2.17331819449903,0.155668996952199,0.855316062802263,-0.227952058720506,1.35385065547128,1.72792653508087,1.17425382436315,1.18460932575999,-0.746062296162653,0.797015042397754,-0.603930040755842,1.76000034555795,0.512018292062181,-0.488061579582491,1.72132013997587,2.08486106263435,-0.735577850191817,1.35523192807002,0.284052940238386,2.03751824605615,0.397825894289922,0.58688130259638,0.53746932478817,2.06459180045918,2.30352363728825,-0.833853483430718,-1.08250785931953,0.764076875367217,1.54847547972394,0.442518580508552,1.34164420068778,-0.733212071305243,-0.490646500735784,1.65168417875822,-0.954115733833517,-0.776438267116442,-0.0445583603871031,1.97074711885504,2.31630861239124,1.12240464579139,-0.781015580401646,2.266043388824,-0.115964757946336,2.2055965348259,-0.0951810087989122,-1.04556268876554,-0.821469065383643,-0.769410224551997,"HC"
"Control-2",-0.824862367114207,-1.36626315036918,-0.706700574359163,0.0800551872004805,-0.85318422337209,-1.42808530383369,-0.0804317914749993,-0.691466630311692,-0.705034441283119,-0.717099988612076,-0.660408696245694,-0.880212320559761,-0.723858310913381,-0.696723747861302,-0.223818647999222,-0.731589182797311,-0.703972075425873,-1.14718114760031,0.200189527285474,2.08495768931009,-0.897779229741546,-0.741803505892408,-0.658118145697926,-0.822957015161709,-0.794563297504877,-0.644291564687995,-0.670398456424063,1.03525881099768,-0.701278904956324,-0.70175237908073,2.43182457593014,-1.09247064847977,-0.704840703210704,-0.809323844777459,-0.76759397853649,-0.79008438071607,-0.775172455266283,-0.934824968729291,-0.665258028549506,-1.22927080885958,0.280389280240076,-0.697085306356463,0.744595337757182,-0.554991551257217,-0.683214637640448,-0.625183971901828,-0.442499164558859,0.847078558535861,-0.762155211386057,-0.686470167524036,-1.34225012574465,-0.707162587471941,2.98702832486294,-0.719852998613777,0.388606594772896,-0.766552999720861,2.22964832236297,-1.27029425818601,-0.761428292759995,-0.970170029460681,-1.15736787963752,-0.775889833361085,-0.861379625311004,-0.851166811336509,-0.681898129094877,-0.848067841093008,-0.569674342328561,-0.84438017861692,-0.695025370793462,-0.664770054532455,-0.0645471981762796,-0.782791965898219,-0.806694348785563,1.11804098961093,1.47352855050773,-0.689625073346956,-0.839881708893365,-0.624130405463849,-0.941430407626586,-0.758466420345091,-0.717641891776358,"HC"
"Control-3",-0.796113218515452,-1.06529039592773,-0.693996846654844,-0.701079277741707,-0.829210911074449,-1.39024675058904,-0.515172990811142,-0.672693662774893,-0.685382937930083,-0.694226903364261,-0.642806834327567,-0.847697089725243,-0.708446289899619,-0.220204709787157,-0.709564831219355,-0.71340393750501,-0.688011895336475,-1.11300212533504,1.26134581855848,-0.682592511773559,1.77238157456523,-0.733368456728096,-0.631139571200039,-0.791727013854705,-0.768351790633105,-0.620829206296353,-0.654272599857558,-0.955412480240718,-0.683518804535823,-0.689755872319653,-0.784860784357295,-1.05819657067225,1.90742152368644,0.135095273005633,-0.750988189783919,-0.758228111447273,-0.755581461579577,-0.910020686928627,-0.64556745334328,-1.19616188079828,-0.951331388752552,-0.681327768689195,-0.936866198173908,-0.539755463992318,-0.664059270353382,-0.607127316995784,-0.414811063053633,-1.18197258771192,-0.741186395572775,-0.670694295115076,-1.30683491430723,-0.693451955356567,-0.673286992129233,-0.704563080617368,-0.725455594261532,-0.748951731534993,-0.7873402473527,0.594745187731477,-0.739357936630246,0.0890612252849761,-1.12401479358192,-0.76021320975296,-0.838628536501248,-0.833405235077281,-0.665533883951753,-0.824911693288515,-0.556826135389508,-0.419343839626007,-0.671338234359214,-0.647537299484479,-1.10230534042365,-0.763995813798384,-0.790088861916787,-0.73297205519205,-0.806682732523991,-0.676573489728848,-0.821036661138732,-0.607302709785059,-0.911426574176478,-0.738724401069233,-0.701059163843491,"HC"
"Control-4",-0.786650107854327,-1.05077175216062,-0.689643453767415,-0.693988002937011,-0.821213909754595,0.706336229896918,-0.50869280229029,-0.666369257154969,-0.678777354174056,-0.686588990111494,-0.636884362668737,-0.837117604674441,-0.703200146198023,-0.66689452376745,-0.700889054160068,-0.707257682076131,-0.682590499918154,-1.10186304318522,-0.362806174172174,-0.675964726315208,-0.868522596896088,-0.730440381126243,-0.622350103011077,-0.781534198197783,-0.759702838682738,-0.613110215092979,-0.648809578375679,1.33567039243929,-0.677516796641106,-0.685638900100458,-0.778280980720361,-1.04695259893376,-0.6752073986435,-0.788226167574867,-0.7453414042744,-0.334389689173009,-0.748965271730281,0.766330666912657,-0.638960089055339,-1.18521067658979,2.34147685911626,-0.675975061838447,-0.443981034456709,0.0790143465096365,-0.657616446487277,-0.601080241329477,-0.404468938381824,0.39419363857767,-0.734148625664237,-0.665337594229757,-1.29514425370995,-0.688767114951848,-0.666751953902727,-0.699356350227992,0.516291851093046,-0.742981622370396,-0.0873452371068977,-0.490029255732894,-0.731978561393114,-0.927869051490291,-1.113041470627,-0.754869632255118,-0.830990781005249,-0.827364747977167,-0.659989829129201,-0.817155718900065,-0.552447554284836,-0.40432093571436,-0.663516641849772,-0.639670910031981,-1.09289910536182,-0.757638996954721,-0.78443568935032,-0.728839466095839,1.17603167947405,-0.672106957808978,1.19805968638139,-0.601649117903469,-0.901540677969714,-0.73207094883248,-0.695433356302477,"HC"
